taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	namePublishedInID	scientificName	acceptedNameUsage	parentNameUsage	namePublishedIn	namePublishedInYear	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	nomenclaturalCode	taxonomicStatus	modified	bibliographicCitation	references	rights	rightsHolder	datasetName
479054	urn:lsid:marinespecies.org:taxname:479054	167227	479053		Spongilla (Euspongilla) arctica	Spongilla arctica	Spongilla (Euspongilla)	Annandale, N. 1915e. Description of a freshwater sponge from the N.W. of Siberia. Mémoires de l'Académie Impériale des Sciences de St. Petersbourg 27: 1-3.	1915	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla	Euspongilla	arctica		Species	Annandale, 1915	ICZN	unaccepted	2010-06-10	van Soest, R. (2015). Spongilla (Euspongilla) arctica Annandale, 1915. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=479054	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=479054			
479140	urn:lsid:marinespecies.org:taxname:479140	167233	479053		Spongilla (Euspongilla) helvetica	Spongilla helvetica	Spongilla (Euspongilla)	Annandale, N. 1909a. Description d'une nouvelle espèce d'éponge d'eau douce du Lac de Genève. Revue Suisse de Zoologie 17: 367-369.	1909	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla	Euspongilla	helvetica		Species	Annandale, 1909	ICZN	unaccepted	2010-06-14	van Soest, R. (2015). Spongilla (Euspongilla) helvetica Annandale, 1909. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=479140	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=479140			
479241	urn:lsid:marinespecies.org:taxname:479241	167155	193953		Spongilla fragilis var. calcuttana	Eunapius calcuttanus	Spongilla fragilis	Annandale, N. 1911b. Freshwater Sponges, Hydroids and Polyzoa. Porifera. Pp. 27-126, 241-245, pls I-II. <i>In</i>: Shipley, A.E. (Ed.), Fauna of British India, including Ceylon and Burma. (Taylor and Francis: London): i-viii, 1-251.	1911	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		fragilis		Variety	Annandale, 1911	ICZN	unaccepted	2010-06-15	van Soest, R. (2015). Spongilla fragilis var. calcuttana Annandale, 1911. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=479241	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=479241			
479362	urn:lsid:marinespecies.org:taxname:479362	167158	193950		Spongilla crassissima var. crassior	Eunapius crassissimus	Spongilla crassissima	Annandale, N. 1907b. Notes on freshwater sponges VI-VII. Records of the Indian Museum 1: 387-392.	1907	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		crassissima		Variety	Annandale, 1907	ICZN	unaccepted	2010-06-16	van Soest, R. (2015). Spongilla crassissima var. crassior Annandale, 1907. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=479362	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=479362			
479363	urn:lsid:marinespecies.org:taxname:479363	167151	167224		Spongilla parfitti	Ephydatia muelleri	Spongilla	Carter, H.J. 1868. On a variety of Spongilla meyeni from the river Exe, Devonshire. Annals and Magazine of Natural History (4) 1: 247-250.	1868	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		parfitti		Species	Carter, 1868	ICZN	unaccepted	2010-06-16	van Soest, R. (2015). Spongilla parfitti Carter, 1868. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=479363	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=479363			
479366	urn:lsid:marinespecies.org:taxname:479366	167260	184792		Meyenia minuta	Trochospongilla minuta	Meyenia	Potts, E. 1887. Freshwater sponges. A monograph. Proceedings of the Academy of Natural Sciences Philadelphia 1887: i-iv, 157-279, pls V-XII.	1887	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Meyenia		minuta		Species	Potts, 1887	ICZN	unaccepted	2010-06-16	van Soest, R. (2015). Meyenia minuta Potts, 1887. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://marinespecies.org/aphia.php?p=taxdetails&id=479366	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=479366			
479368	urn:lsid:marinespecies.org:taxname:479368	167082	167244		Stratospongilla rousseletii	Oncosclera rousseletii	Stratospongilla	Kirkpatrick, R. 1906. Zoological Results of the Third TanganyikaExpedition conducted by Dr. W.A. Cunnington, 1904-1905. Report on the Porifera, with notes on species from the Nile and Zambesi. Proceedingsof the Zoological Society of London 1: 218-227, pls XV-XVII.	1906	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Stratospongilla		rousseletii		Species	(Kirkpatrick, 1906)	ICZN	unaccepted	2010-06-16	van Soest, R. (2015). Stratospongilla rousseletii (Kirkpatrick, 1906). In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=479368	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=479368			
479372	urn:lsid:marinespecies.org:taxname:479372	167109	167170		Heteromeyenia (Anheteromeyenia)	Anheteromeyenia	Heteromeyenia	Schröder, K. 1927. Über die Gattungen <i>Carterius</i> Petr, <i>Astromeyenia</i> Annandale und <i>Heteromeyenia</i> Potts (Porifera: Spongillidae).Spongilliden-Studien III. Zoologischer Anzeiger 73(5-8): 101-112.	1927	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Heteromeyenia	Anheteromeyenia			Subgenus	Schröder, 1927	ICZN	unaccepted	2010-06-18	van Soest, R. (2015). Heteromeyenia (Anheteromeyenia) Schröder, 1927. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=479372	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=479372			
479373	urn:lsid:marinespecies.org:taxname:479373	167112	167170		Heteromeyenia ornata	Anheteromeyenia ornata	Heteromeyenia	Bonetto, A.A.; Ezcurra De Drago, I.D. (1970). Esponjas de losafluentes del alto Parana en la provincia de Misiones. <em>Acta Zoologica Lilloana.</em> 27: 37-61.	1970	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Heteromeyenia		ornata		Species	Bonetto & Ezcurra de Drago, 1970	ICZN	unaccepted	2010-06-16	van Soest, R. (2015). Heteromeyenia ornata Bonetto & Ezcurra de Drago, 1970. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=479373	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=479373			
479374	urn:lsid:marinespecies.org:taxname:479374	167170	167170		Heteromeyenia (Oxheteromeyenia)	Heteromeyenia	Heteromeyenia	Schröder, K. 1927. Über die Gattungen <i>Carterius</i> Petr, <i>Astromeyenia</i> Annandale und <i>Heteromeyenia</i> Potts (Porifera: Spongillidae).Spongilliden-Studien III. Zoologischer Anzeiger 73(5-8): 101-112.	1927	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Heteromeyenia	Oxheteromeyenia			Subgenus	Schröder, 1927	ICZN	unaccepted	2010-06-16	van Soest, R. (2015). Heteromeyenia (Oxheteromeyenia) Schröder, 1927. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=479374	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=479374			
479375	urn:lsid:marinespecies.org:taxname:479375	167203	167109		Anheteromeyenia sheilae	Racekiela sheilae	Anheteromeyenia	Volkmer-Ribeiro, C.; Barbosa, R.R.; Tavares, M.C.M. (1988). <i>Anheteromeyenia sheilae</i> sp. n. e outras esponjas dulciaquicolas da regiao costeira do Rio Grande do Sul [<i>Anheteromeyenia sheilae</i> sp. n. and other freshwater sponges from the coastal region of Rio Grande do Sul]. <i>Iheringia. Série zoologia 68</i>: 83-98	1988	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Anheteromeyenia		sheilae		Species	Volkmer-Ribeiro, De Rosa-Barbosa & Tavares, 1988	ICZN	unaccepted	2010-06-16	van Soest, R. (2015). Anheteromeyenia sheilae Volkmer-Ribeiro, De Rosa-Barbosa & Tavares, 1988. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=479375	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=479375			
480129	urn:lsid:marinespecies.org:taxname:480129	167083	167224		Spongilla schubarti	Oncosclera schubarti	Spongilla	Bonetto, A.A.; Ezcurra de Drago, I. 1967a. Esponjas del noreste argentino. Acta Zool. Lilioana 23: 331-347.	1967	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		schubarti		Species	Bonetto & Ezcurra de Drago, 1967	ICZN	unaccepted	2012-05-15	Manconi, R.; van Soest, R. (2015). Spongilla schubarti Bonetto & Ezcurra de Drago, 1967. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=480129	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=480129			
480130	urn:lsid:marinespecies.org:taxname:480130	167083	479053		Spongilla (Euspongilla) schubarti	Oncosclera schubarti	Spongilla (Euspongilla)	Bonetto, A.A.; Ezcurra de Drago, I. 1967a. Esponjas del noreste argentino. Acta Zool. Lilioana 23: 331-347.	1967	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla	Euspongilla	schubarti		Species	Bonetto & Ezcurra de Drago, 1967	ICZN	unaccepted	2010-06-17	van Soest, R. (2015). Spongilla (Euspongilla) schubarti Bonetto & Ezcurra de Drago, 1967. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=480130	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=480130			
480131	urn:lsid:marinespecies.org:taxname:480131	167079	184555		Spongilla (Stratospongilla) navicella	Oncosclera navicella	Spongilla (Stratospongilla)	Carter, H.J. 1881c. History and Classification of the known Species of <i>Spongilla</i>. Annals and Magazine of Natural History (5) 7(38): 77-107,pls V-VI.	1881	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla	Stratospongilla	navicella		Species	(Carter, 1881)	ICZN	unaccepted	2010-06-17	van Soest, R. (2015). Spongilla (Stratospongilla) navicella (Carter, 1881). In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=480131	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=480131			
480132	urn:lsid:marinespecies.org:taxname:480132	167081	184555		Spongilla (Stratospongilla) ponsi	Oncosclera ponsi	Spongilla (Stratospongilla)	Bonetto, A.A.; Ezcurra de Drago, I. 1968. El genero Spongilla Lamarck en el Rio Uruguay (Porifera, Spongillidae). Physis 27 (75): 429-436.	1968	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla	Stratospongilla	ponsi		Species	Bonetto & Ezcurra de Drago, 1968	ICZN	unaccepted	2010-06-17	van Soest, R. (2015). Spongilla (Stratospongilla) ponsi Bonetto & Ezcurra de Drago, 1968. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=480132	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=480132			
480133	urn:lsid:marinespecies.org:taxname:480133	367141	184555		Spongilla (Stratospongilla) tonollii	Oncosclera tonollii	Spongilla (Stratospongilla)	Bonetto, A.A.; Ezcurra de Drago, I. 1968. El genero Spongilla Lamarck en el Rio Uruguay (Porifera, Spongillidae). Physis 27 (75): 429-436.	1968	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla	Stratospongilla	tonollii		Species	Bonetto & Ezcurra de Drago, 1968	ICZN	unaccepted	2010-06-17	van Soest, R. (2015). Spongilla (Stratospongilla) tonollii Bonetto & Ezcurra de Drago, 1968. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=480133	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=480133			
480134	urn:lsid:marinespecies.org:taxname:480134	167209	194714		Ephydatia crateriformis paranensis	Radiospongilla crateriformis	Ephydatia crateriformis	Bonetto, A.A.; Ezcurra, I.D. 1964b. Nuevas esponjas de agua dulce de la Republica Argentina. Physis 24 (68): 329-336.	1964	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Ephydatia		crateriformis	paranensis	Subspecies	Bonetto & Ezcurra, 1964	ICZN	unaccepted	2011-10-27	van Soest, R. (2015). Ephydatia crateriformis paranensis Bonetto & Ezcurra, 1964. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=480134	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=480134			
480135	urn:lsid:marinespecies.org:taxname:480135	167274	167104		Uruguaya ringueleti	Uruguayella ringueleti	Uruguaya	Bonetto, A.A.; Ezcurra de Drago, I. 1962. Dos nuevas esponjas para el Paraná medio. Physis 23: 209-213.	1962	Animalia	Porifera	Demospongiae	Spongillida	Potamolepidae	Uruguaya		ringueleti		Species	Bonetto & Ezcurra de Drago, 1962	ICZN	unaccepted	2010-06-17	van Soest, R. (2015). Uruguaya ringueleti Bonetto & Ezcurra de Drago, 1962. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=480135	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=480135			
480136	urn:lsid:marinespecies.org:taxname:480136	480136	167244		Stratospongilla brasiliensis	Stratospongilla brasiliensis	Stratospongilla	Ezcurra de Drago, I. 1978. Una nueva especie de Stratospongilla Annandale, 1909, para Sudamerica (Porifera, Spongillidae). Neotropica 24 (72): 105-110.	1978	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Stratospongilla		brasiliensis		Species	Ezcurra de Drago, 1978	ICZN	accepted	2010-06-17	van Soest, R. (2015). Stratospongilla brasiliensis Ezcurra de Drago, 1978. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=480136	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=480136			
480137	urn:lsid:marinespecies.org:taxname:480137	367132	167224		Spongilla gregaria	Trochospongilla gregaria	Spongilla	Bowerbank, J.S. 1863. A Monograph of the Spongillidae. Proceedingsof the Zoological Society of London 1863: 440-472, pl. XXXVIII.	1863	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Spongilla		gregaria		Species	Bowerbank, 1863	ICZN	unaccepted	2010-06-17	van Soest, R. (2015). Spongilla gregaria Bowerbank, 1863. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=480137	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=480137			
480138	urn:lsid:marinespecies.org:taxname:480138	167085	167244		Stratospongilla spinifera	Oncosclera spinifera	Stratospongilla	Bonetto, A.A.; Ezcurra de Drago, I.D. 1973. Aportes al conocimiento de las esponjas del Orinoco. Physis 28 (76): 211–216.	1973	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Stratospongilla		spinifera		Species	Bonetto & Ezcurra de Drago, 1973	ICZN	unaccepted	2010-06-17	van Soest, R. (2015). Stratospongilla spinifera Bonetto & Ezcurra de Drago, 1973. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=480138	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=480138			
480139	urn:lsid:marinespecies.org:taxname:480139	480139	167255		Trochospongilla tenuissima	Trochospongilla tenuissima	Trochospongilla	Bonetto, A.A.; Ezcurra De Drago, I.D. (1970). Esponjas de losafluentes del alto Parana en la provincia de Misiones. <em>Acta Zoologica Lilloana.</em> 27: 37-61.	1970	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Trochospongilla		tenuissima		Species	Bonetto & Ezcurra de Drago, 1970	ICZN	accepted	2010-06-17	van Soest, R. (2015). Trochospongilla tenuissima Bonetto & Ezcurra de Drago, 1970. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=480139	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=480139			
480148	urn:lsid:marinespecies.org:taxname:480148	167056	184966		Tubella melloleitaoi	Metania melloleitaoi	Tubella	Machado, O.X. 1948. Contribution à l'étude de la faune du Brasil. Nouvelle espèce de spongiaire fluvial: Tubella mello-leitaoi O. Machado. Bulletin de la Societé de Zoologie de France 72: 133-135.	1948	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Tubella		melloleitaoi		Species	Machado, 1948	ICZN	unaccepted	2010-06-18	van Soest, R. (2015). Tubella melloleitaoi Machado, 1948. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=480148	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=480148			
480149	urn:lsid:marinespecies.org:taxname:480149	167061	184966		Tubella spinata	Metania spinata	Tubella	Carter, H.J. 1881c. History and Classification of the known Species of <i>Spongilla</i>. Annals and Magazine of Natural History (5) 7(38): 77-107,pls V-VI.	1881	Animalia	Porifera	Demospongiae	Spongillida	Spongillidae	Tubella		spinata		Species	Carter, 1881	ICZN	unaccepted	2010-06-18	van Soest, R. (2015). Tubella spinata Carter, 1881. In: Van Soest, R.W.M; Boury-Esnault, N.; Hooper, J.N.A.; Rützler, K.; de Voogd, N.J.; Alvarez de Glasby, B.; Hajdu, E.; Pisera, A.B.; Manconi, R.; Schoenberg, C.; Janussen, D.; Tabachnick, K.R., Klautau, M.; Picton, B.; Kelly, M.; Vacelet, J.; Dohrmann, M.; Díaz, M.-C.; Cárdenas, P. (2015) World Porifera database. Accessed through:  World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=480149	http://www.marinespecies.org/porifera/aphia.php?p=taxdetails&id=480149			
